Date,Price,Open,High,Low,Volume,Chg%
08-12-2019,11.0224,10.574,11.1525,10.567,0,0.0396
01-12-2019,10.6021,10.7147,10.8273,10.5529,0,-0.0118
24-11-2019,10.7288,10.7006,10.7639,10.5036,0,0.0073
17-11-2019,10.6514,10.7147,10.771,10.6021,0,-0.0059
10-11-2019,10.7147,10.8202,10.8835,10.7006,0,0.0815
03-11-2019,9.9073,10.1337,10.1876,9.7663,0,-0.0314
27-10-2019,10.2284,10.0905,10.2875,10.0379,0,0.0065
20-10-2019,10.1627,10.2941,10.3467,10.0905,0,-0.0109
13-10-2019,10.2744,10.3861,10.4715,10.1824,0,-0.017
06-10-2019,10.4518,11.2005,11.5126,9.9459,0,-0.0644
29-09-2019,11.1714,10.8085,11.4037,10.794,0,0.0357
22-09-2019,10.7867,10.8375,10.9246,10.6924,0,0.002
15-09-2019,10.7649,10.6924,10.8738,10.6198,0,0.0054
08-09-2019,10.7069,8.68,10.794,8.6128,0,0.2326
01-09-2019,8.6861,8.9976,9.0037,8.6311,0,-0.0385
25-08-2019,9.0343,9.0526,9.2114,8.8999,0,0.0054
18-08-2019,8.9854,9.1564,9.2725,8.9304,0,-0.0341
11-08-2019,9.303,10.1338,10.146,9.0159,0,-0.0886
04-08-2019,10.2071,9.8578,10.3598,9.8052,0,0.0191
28-07-2019,10.0157,10.4727,10.4978,9.7206,0,-0.0361
21-07-2019,10.3912,10.6795,10.786,10.3787,0,-0.0377
14-07-2019,10.7986,11.4002,11.4002,10.6106,0,-0.0517
07-07-2019,11.3877,10.9492,11.419,10.5674,0,0.0537
30-06-2019,10.8076,10.4196,10.8261,10.1795,0,0.033
23-06-2019,10.4627,11.097,11.2879,10.3642,0,-0.0508
16-06-2019,11.0231,11.5281,11.5404,10.9184,0,-0.0235
09-06-2019,11.2879,12.2008,12.3022,10.2657,0,-0.0814
02-06-2019,12.2877,12.5909,12.795,12.0594,0,-0.0281
26-05-2019,12.6427,12.2282,12.9684,12.1616,0,0.0563
19-05-2019,11.9691,11.5176,11.9765,11.4584,0,0.0548
12-05-2019,11.3473,10.3111,11.3918,10.1556,0,0.0895
05-05-2019,10.4147,11.0842,11.3146,10.2296,0,-0.0857
28-04-2019,11.3914,11.1994,11.3991,11.015,0,0.0263
21-04-2019,11.0995,11.2224,11.2532,10.8,0,-0.0163
14-04-2019,11.2839,11.4145,11.4606,11.2301,0,-0.0061
07-04-2019,11.353,10.7684,11.4222,10.6886,0,0.0543
31-03-2019,10.7684,10.7287,10.892,10.6692,0,0.015
24-03-2019,10.6097,11.2644,11.3314,10.6022,0,-0.0575
17-03-2019,11.257,11.1156,11.3239,10.9445,0,0.0134
10-03-2019,11.1082,10.8701,11.123,10.7436,0,0.0913
03-03-2019,10.1793,10.4588,10.5566,10.1304,0,-0.0235
24-02-2019,10.4239,10.8081,10.8151,10.2282,0,-0.0299
17-02-2019,10.7453,10.7173,10.8221,10.5357,0,0.0046
10-02-2019,10.6963,10.6544,10.8151,10.6055,0,0.0168
03-02-2019,10.5192,10.6354,10.7207,10.5054,0,-0.0111
27-01-2019,10.6372,10.7075,10.7285,10.5668,0,-0.0053
20-01-2019,10.6934,10.6653,10.7496,10.5809,0,-0.0039
13-01-2019,10.7356,10.609,10.7637,10.4403,0,0.0093
06-01-2019,10.6372,10.8775,10.913,10.5739,0,-0.0215
30-12-2018,10.8704,10.6647,10.8846,10.5795,0,0.02
23-12-2018,10.6576,10.6647,10.7569,10.5724,0,-0.0079
16-12-2018,10.7427,10.9201,10.9698,10.6434,0,-0.0162
09-12-2018,10.9201,11.3531,11.4048,10.8208,0,-0.0413
02-12-2018,11.3901,11.2645,11.427,11.2276,0,0.0205
25-11-2018,11.1611,10.9469,11.1685,10.8508,0,0.0196
18-11-2018,10.9469,11.0724,11.1241,10.9395,0,-0.014
11-11-2018,11.102,11.2867,11.3162,11.0503,0,-0.0144
04-11-2018,11.2645,12.1156,12.3488,11.2128,0,-0.0721
28-10-2018,12.1397,12.0837,12.1864,11.8548,0,0.0094
21-10-2018,12.0265,12.0265,12.1818,11.7894,0,0.002
14-10-2018,12.0019,12.1736,12.378,11.9938,0,-0.0181
07-10-2018,12.2227,11.4844,12.2309,11.4295,0,0.0585
30-09-2018,11.5471,11.2414,11.5784,11.2257,0,0.0337
23-09-2018,11.1708,11.1786,11.4922,11.1316,0,-0.0028
16-09-2018,11.2022,10.967,11.21,10.7396,0,0.0156
09-09-2018,11.0297,11.0258,11.4765,10.9356,0,-0.001
02-09-2018,11.0408,10.9656,11.0935,10.8603,0,0.0055
26-08-2018,10.9806,10.8227,10.9957,10.6873,0,0.0062
19-08-2018,10.913,11.3868,11.4319,10.8453,0,-0.0422
12-08-2018,11.3943,11.0559,11.4921,11.0182,0,0.0188
05-08-2018,11.1837,12.6581,12.7653,11.1536,0,-0.1158
29-07-2018,12.6477,12.4963,12.8042,12.4535,0,0.0212
22-07-2018,12.3851,12.1969,12.5134,12.0259,0,0.019
15-07-2018,12.1542,11.6239,12.1713,11.5897,0,0.041
08-07-2018,11.6752,11.0474,11.966,10.6903,0,0.0436
01-07-2018,11.1871,11.1561,11.2182,10.7679,0,0.0021
24-06-2018,11.1638,11.2803,11.3424,11.0008,0,-0.0191
17-06-2018,11.3812,11.4278,11.4511,10.8378,0,-0.0115
10-06-2018,11.5132,11.9557,12.0644,11.3502,0,0.0144
03-06-2018,11.3498,11.6543,11.6618,11.2471,0,-0.0359
27-05-2018,11.772,12.2832,12.2832,11.7495,0,-0.0357
20-05-2018,12.208,12.1855,12.3884,12.0652,0,0.0087
13-05-2018,12.1028,11.8773,12.1704,11.8698,0,0.0151
06-05-2018,11.9224,11.852,12.2306,11.7348,0,0.001
29-04-2018,11.9107,11.7568,11.9693,11.7128,0,0.0194
22-04-2018,11.6835,11.3463,11.6981,11.295,0,0.0337
15-04-2018,11.3023,11.5222,11.5589,11.295,0,-0.0228
08-04-2018,11.5662,11.5159,11.7348,11.4726,0,0.0088
01-04-2018,11.4654,11.5607,11.5673,11.0612,0,0.0014
25-03-2018,11.4499,11.1915,11.4794,10.9848,0,0.0278
18-03-2018,11.1399,11.1768,11.1915,10.9036,0,-0.0144
11-03-2018,11.3023,11.4794,11.664,11.2949,0,-0.0198
04-03-2018,11.5311,11.8763,12.1306,11.509,0,-0.0291
25-02-2018,11.8763,11.6066,11.9534,11.5989,0,0.0287
18-02-2018,11.5449,11.6143,11.6528,11.4833,0,-0.0013
11-02-2018,11.5603,11.4987,11.5912,11.4756,0,0.0142
04-02-2018,11.3985,11.949,12.2399,11.3831,0,-0.0552
28-01-2018,12.0645,11.9664,12.0977,11.908,0,0.0139
21-01-2018,11.8996,11.8245,11.9497,11.666,0,0.0113
14-01-2018,11.7661,11.6076,11.8162,11.5492,0,0.018
07-01-2018,11.5575,11.0459,11.6994,10.9121,0,0.0456
31-12-2017,11.0537,11.038,11.1639,11.0223,0,0.0014
24-12-2017,11.038,11.0773,11.1482,11.0144,0,-0.0035
17-12-2017,11.0773,10.9672,11.0931,10.9043,0,0.0129
10-12-2017,10.9357,11.0459,11.1088,10.9043,0,-0.0273
03-12-2017,11.2426,11.4418,11.4896,11.1709,0,-0.0167
26-11-2017,11.4338,11.2824,11.4497,11.131,0,0.0106
19-11-2017,11.3143,11.2904,11.4099,11.2346,0,0
12-11-2017,11.3143,11.3143,11.3382,11.123,0,-0.0049
05-11-2017,11.3701,10.8607,11.5533,10.735,0,0.0505
29-10-2017,10.823,10.8418,10.932,10.7331,0,-0.001
22-10-2017,10.8341,10.7176,11.0282,10.6632,0,0.0123
15-10-2017,10.702,10.9273,10.9583,10.702,0,-0.0234
08-10-2017,10.9583,10.6557,10.9894,10.61,0,0.0269
01-10-2017,10.6709,10.7929,10.8234,10.549,0,-0.0148
24-09-2017,10.831,10.7319,10.9149,10.6252,0,0.0049
17-09-2017,10.7777,10.8005,10.8539,10.5642,0,-0.0035
10-09-2017,10.8158,10.0584,10.8767,10.0442,0,0.0708
03-09-2017,10.1009,10.1575,10.2424,10.0442,0,0.0042
27-08-2017,10.0584,9.9947,10.207,9.7469,0,0.005
20-08-2017,10.0088,10.2778,10.3132,9.9805,0,-0.0335
13-08-2017,10.3557,10.4972,10.653,10.2849,0,-0.024
06-08-2017,10.6105,9.6256,11.014,9.5694,0,0.1139
30-07-2017,9.5256,9.5847,9.6691,9.3846,0,-0.0201
23-07-2017,9.7211,9.6951,9.799,9.5133,0,-0.0145
16-07-2017,9.8639,9.7536,10.2081,9.7016,0,0.0093
09-07-2017,9.773,10.7471,10.8142,9.5782,0,-0.0727
02-07-2017,10.539,10.3846,10.6598,10.2973,0,0.0302
25-06-2017,10.2302,9.8677,10.2302,9.814,0,0.0424
18-06-2017,9.814,10.3913,10.445,9.7872,0,-0.0676
11-06-2017,10.5256,10.4517,10.5256,10.1497,0,-0.0095
04-06-2017,10.6263,10.8811,11.4035,10.492,0,-0.0237
28-05-2017,10.8847,10.8339,10.9945,10.6952,0,-0.004
21-05-2017,10.9288,10.9142,11.0237,10.7682,0,0.0047
14-05-2017,10.8777,10.8047,10.8923,10.6441,0,0.004
07-05-2017,10.8339,11.0923,11.1298,10.6879,0,-0.0279
30-04-2017,11.1449,11.1599,11.3929,11.0021,0,0.0116
23-04-2017,11.0171,10.9946,11.2651,10.8969,0,0.0076
16-04-2017,10.9345,11.3177,11.3553,10.8518,0,-0.0377
09-04-2017,11.3628,10.7348,11.4079,10.7348,0,0.0592
02-04-2017,10.7275,10.9466,11.0808,10.6691,0,-0.0126
26-03-2017,10.8646,10.6409,10.8869,10.5663,0,0.0225
19-03-2017,10.626,11.0212,11.0361,10.5961,0,-0.0306
12-03-2017,10.9615,10.8198,10.9615,10.7378,0,0.0089
05-03-2017,10.8646,11.6197,11.673,10.8124,0,-0.0638
26-02-2017,11.6044,11.3149,11.7568,11.193,0,0.027
19-02-2017,11.2997,11.4749,11.574,11.254,0,-0.0126
12-02-2017,11.4444,11.6349,11.8026,11.4368,0,-0.017
05-02-2017,11.6425,11.7347,11.8813,11.4368,0,-0.0043
29-01-2017,11.6933,11.4924,11.8323,11.3883,0,0.0077
22-01-2017,11.6044,11.8125,11.8605,11.5404,0,-0.0196
15-01-2017,11.8365,11.5964,11.8445,11.5884,0,0.0314
08-01-2017,11.4763,11.6716,11.7203,11.2683,0,-0.0133
01-01-2017,11.6309,11.4441,11.7771,11.436,0,0.017
