Date,Open,High,Low,Close,Adj Close,Volume
16-07-2021,47.749619,47.795235,46.741005,46.776482,46.776482,3884442
19-07-2021,46.036491,47.27319,45.909782,47.07552,47.07552,4358160
20-07-2021,47.344147,48.626457,47.313736,48.337559,48.337559,4929541
21-07-2021,48.504814,49.011658,48.210846,48.763306,48.763306,3306156
22-07-2021,48.90015,48.971111,48.256462,48.626457,48.626457,2737538
23-07-2021,48.656868,49.011658,48.449062,48.935631,48.935631,2062574
26-07-2021,49.021793,49.209328,48.793716,48.890015,48.890015,2463488
27-07-2021,48.464268,48.849468,48.124683,48.707554,48.707554,1734859
28-07-2021,48.783577,48.960972,48.56057,48.601116,48.601116,1140591
29-07-2021,48.829193,49.118095,48.433857,49.057274,49.057274,1576822
30-07-2021,48.844398,49.300556,48.677139,48.971111,48.971111,1586884
02-08-2021,49.204258,49.229599,48.651798,48.803852,48.803852,2405876
03-08-2021,49.042068,50.081097,48.71769,49.888496,49.888496,3140424
04-08-2021,49.665485,49.721237,49.239735,49.361378,49.361378,1653571
05-08-2021,49.670551,49.974659,49.45768,49.84288,49.84288,1729137
06-08-2021,49.863152,50.086163,49.706032,49.944248,49.944248,1464163
09-08-2021,49.599594,50.055752,49.472885,49.923973,49.923973,2125710
10-08-2021,50.152054,50.263557,49.741508,49.883427,49.883427,1717102
11-08-2021,49.883427,50.927521,49.883427,50.871769,50.871769,2432906
12-08-2021,50.90218,51.08971,50.481499,50.942726,50.942726,2042450
13-08-2021,50.942726,51.104916,50.506844,50.699444,50.699444,2552076
16-08-2021,50.440952,50.613277,49.944248,50.506844,50.506844,1763073
17-08-2021,50.258492,50.309174,49.214394,49.579323,49.579323,2405087
18-08-2021,49.366447,49.721237,49.133301,49.143436,49.143436,1565970
19-08-2021,48.656868,49.138367,48.408516,48.768372,48.768372,2248431
20-08-2021,49.351242,50.146984,49.173847,49.923973,49.923973,3037828
23-08-2021,50.15712,50.917385,49.883427,50.745056,50.745056,3252885
24-08-2021,51.191078,51.338062,50.628487,51.059299,51.059299,4843912
25-08-2021,50.90218,51.915863,50.760265,51.728333,51.728333,3476426
26-08-2021,51.951344,52.042576,51.246834,51.469845,51.469845,4156322
27-08-2021,50.00507,51.424229,48.155094,49.138367,49.138367,10634075
30-08-2021,49.44754,50.207806,48.859604,49.746578,49.746578,5722687
31-08-2021,49.731373,49.898632,49.265079,49.396858,49.396858,4847858
01-09-2021,49.432339,49.655346,49.021793,49.036999,49.036999,3568170
02-09-2021,49.178913,49.584389,48.91029,49.199188,49.199188,4295616
03-09-2021,49.199188,49.665485,49.113026,49.234669,49.234669,5029966
07-09-2021,49.062344,49.265079,48.580841,48.661938,48.661938,5111648
08-09-2021,48.580841,48.773441,47.729347,48.094273,48.094273,3880891
09-09-2021,47.911808,49.062344,47.911808,48.849468,48.849468,3654391
10-09-2021,49.128231,49.254944,48.160164,48.271667,48.271667,4062407
13-09-2021,49.868221,50.380131,49.44754,50.121643,50.121643,11731655
14-09-2021,50.091232,50.126713,49.249874,49.386723,49.386723,5554982
15-09-2021,49.472885,51.059299,49.29549,50.907249,50.907249,5807131
16-09-2021,50.790672,51.490116,50.623417,51.393818,51.393818,5478035
17-09-2021,51.398884,51.768879,49.954384,50.952866,50.952866,8707836
20-09-2021,50.101368,51.743538,50.076027,51.125191,51.125191,8217150
21-09-2021,51.697922,51.79929,50.091232,50.34972,50.34972,5475667
22-09-2021,50.54739,50.633553,49.635075,50.314243,50.314243,5756425
23-09-2021,51.079575,53.335022,50.177395,52.047642,52.047642,11649184
24-09-2021,52.017235,52.762291,52.002026,52.650787,52.650787,6315968
27-09-2021,52.422707,53.264065,52.397366,53.152561,53.152561,4292853
28-09-2021,52.812977,53.563103,52.72681,53.365433,53.365433,4103643
29-09-2021,53.522552,53.857071,52.665993,53.411049,53.411049,4778211
30-09-2021,53.547897,53.649265,52.057781,52.73188,52.73188,4859104
01-10-2021,53.010643,53.852001,52.777496,53.613785,53.613785,3768825
04-10-2021,53.750633,54.014191,52.92448,53.340092,53.340092,4091805
05-10-2021,53.679676,53.953369,53.0816,53.689812,53.689812,3353114
06-10-2021,53.005573,53.573238,52.681194,53.47187,53.47187,3063674
07-10-2021,53.801319,54.475418,53.512417,54.257477,54.257477,4105024
08-10-2021,54.475418,54.688293,52.843388,53.248859,53.248859,5286654
11-10-2021,53.27927,53.862141,53.051189,53.319817,53.319817,2772065
12-10-2021,53.28434,53.487076,52.397366,52.584896,52.584896,3830579
13-10-2021,52.716675,53.041054,52.17942,52.549416,52.549416,5377017
14-10-2021,52.833248,53.948303,52.797771,53.725292,53.725292,3618679
15-10-2021,54.100353,54.72377,53.857071,54.591991,54.591991,3345024
18-10-2021,54.967056,55.595539,54.840343,55.068424,55.068424,5004909
19-10-2021,55.347187,56.234161,55.068424,56.163204,56.163204,7436829
20-10-2021,56.350735,56.751141,56.117588,56.578815,56.578815,7434461
21-10-2021,56.512924,57.526608,56.294983,57.26305,57.26305,7329695
22-10-2021,57.192093,58.1703,57.095795,58.053726,58.053726,5251140
25-10-2021,58.185505,58.286873,56.867714,56.91333,56.91333,13385424
26-10-2021,57.080589,57.197163,55.82362,55.859097,55.859097,5858824
27-10-2021,55.646225,55.854031,54.698429,54.936646,54.936646,7104576
28-10-2021,55.63102,55.970604,55.139381,55.793209,55.793209,6544638
29-10-2021,55.357323,56.690319,55.357323,55.747593,55.747593,8913619
01-11-2021,55.423214,56.548405,55.423214,56.517994,56.517994,6635002
02-11-2021,56.66,57.34,53.009998,54.610001,54.610001,18238300
03-11-2021,55.009998,55.34,54.27,55.200001,55.200001,9923000
04-11-2021,55.02,55.450001,53.759998,54.57,54.57,5980600
05-11-2021,54.810001,56.43,54.59,56.360001,56.360001,7625100
08-11-2021,56.369999,56.720001,55.27,55.529999,55.529999,4450600
09-11-2021,55.450001,56.279999,55.009998,56.080002,56.080002,3980100
10-11-2021,55.950001,57.18,55.919998,56.619999,56.619999,5205200
11-11-2021,56.73,57.18,55.98,56.189999,56.189999,3695300
12-11-2021,56.360001,56.580002,55.84,56,56,3945600
15-11-2021,56.470001,57.540001,56.279999,56.700001,56.700001,7123900
16-11-2021,56.75,57.119999,56.509998,56.700001,56.700001,6305700
17-11-2021,56.900002,57.200001,55.950001,56,56,3566600
18-11-2021,55.91,56.68,55.540001,55.900002,55.900002,5020300
19-11-2021,55.860001,56,54.970001,55.02,55.02,3828900
22-11-2021,55.330002,55.68,54.32,55.130001,55.130001,6228400
23-11-2021,54.970001,55.220001,54.200001,54.669998,54.669998,4646700
24-11-2021,55.349998,58,54.799999,57.299999,57.299999,13025100
26-11-2021,56.5,57.73,55.990002,56.18,56.18,3858600
29-11-2021,57.049999,57.869999,56.459999,57.57,57.57,5353600
30-11-2021,57.529999,57.849998,55.720001,56.470001,56.470001,9760600
01-12-2021,56.990002,57.25,55.580002,55.700001,55.700001,6301600
02-12-2021,55.5,57.27,55.5,57.150002,57.150002,6671100
03-12-2021,57.5,58.639999,57.43,58.48,58.48,8107200
06-12-2021,58.75,59.299999,58.139999,58.75,58.75,5165000
07-12-2021,59.25,59.490002,58.200001,58.91,58.91,4197500
08-12-2021,59,59,57.919998,58.400002,58.400002,3505900
09-12-2021,58.349998,58.580002,57.59,57.650002,57.650002,4445000
10-12-2021,57.66,58.07,57.110001,57.599998,57.599998,3037400
13-12-2021,57.150002,57.490002,55.66,55.720001,55.720001,3542400
14-12-2021,54.689999,55.16,54.259998,54.630001,54.630001,4771500
15-12-2021,55.040001,56.07,54.450001,56.040001,56.040001,3518100
16-12-2021,56.25,56.439999,54.950001,54.990002,54.990002,2863300
17-12-2021,54.919998,55.029999,54.060001,54.650002,54.650002,5389000
20-12-2021,54.009998,54.169998,53.080002,53.599998,53.599998,3697400
21-12-2021,54.32,55.48,53.939999,55.450001,55.450001,3567200
22-12-2021,55.32,55.75,54.84,55.369999,55.369999,3787400
23-12-2021,55.599998,56.25,55.43,55.880001,55.880001,2885900
27-12-2021,56.049999,56.779999,56.049999,56.599998,56.599998,2009400
28-12-2021,56.549999,57.34,56.549999,56.950001,56.950001,2353700
29-12-2021,57.009998,57.799999,56.990002,57.049999,57.049999,2207800
30-12-2021,57.009998,57.119999,56.459999,56.509998,56.509998,1581300
